index,timestamp,seq,ms,motor_angle_deg,motor_speedCH0_volts,CH2_volts,CH3_volts,ellipse_angle_deg,ellipse_area_px2,frame_name,ch2_dv/dt,ch3_dv/dt,ch2_flag,ch3_flag
1760720830.1197965,261426,2614772,0.0,1.0,-3.072,0.003375,0.0,26.75,60704.5,,-0.1125,-0.0375,False,False
1760720830.143525,261427,2614782,0.0,1.0,-3.072,0.0,-0.000375,26.75,60704.5,,-0.3375,-0.0375,False,False
1760720830.1470456,261428,2614792,0.0,1.0,-3.072,-0.000375,-0.000375,26.75,60704.5,,-0.0375,0.0,False,False
1760720830.151844,261429,2614802,0.0,1.0,-3.072,0.001125,0.001125,26.75,60704.5,,0.15,0.15,False,False
1760720830.1719434,261430,2614812,0.0,1.0,-3.072,0.003,0.00225,26.75,60704.5,,0.1875,0.1125,False,False
1760720830.173584,261431,2614822,0.0,1.0,-3.072,0.00375,-0.000375,26.75,60704.5,,0.075,-0.2625,False,False
1760720830.1827822,261432,2614832,0.0,1.0,-3.072,0.005625,-0.001125,26.75,60704.5,,0.1875,-0.075,False,False
1760720830.1981883,261433,2614842,0.0,1.0,-3.072,-0.00075,-0.000375,26.75,60704.5,,-0.6375,0.075,False,False
1760720830.198435,261434,2614852,0.0,1.0,-3.072,0.000375,-0.012375,26.75,60704.5,,0.1125,-1.2,False,False
1760720830.20983,261435,2614862,0.0,1.0,-3.072,0.001125,0.0,26.75,60704.5,,0.075,1.2375,False,True
1760720830.2280412,261436,2614872,0.0,1.0,-3.072,0.00375,-0.001875,26.75,60678.0,,0.2625,-0.1875,False,False
1760720830.2282565,261437,2614882,0.0,1.0,-3.072,-0.006375,-0.00075,26.75,60678.0,,-1.0125,0.1125,False,False
1760720830.2397127,261438,2614892,0.0,1.0,-3.072,0.003,0.00375,26.75,60678.0,,0.9375,0.45,False,False
1760720830.2620614,261439,2614902,0.0,1.0,-3.072,0.0015,0.00525,26.75,60678.0,,-0.15,0.15,False,False
1760720830.2643406,261440,2614912,0.0,1.0,-3.072,0.0045,-0.00225,26.75,60678.0,,0.3,-0.75,False,False
1760720830.2722847,261441,2614922,0.0,1.0,-3.072,0.000375,0.0,26.75,60678.0,,-0.4125,0.225,False,False
1760720830.2962666,261442,2614932,0.0,1.0,-3.072,0.000375,0.0015,26.75,60678.0,,0.0,0.15,False,False
1760720830.2971494,261443,2614942,0.0,1.0,-3.072,-0.006375,-0.00075,26.75,60678.0,,-0.675,-0.225,False,False
1760720830.302311,261444,2614952,0.0,1.0,-3.072,0.001125,-0.007125,26.75,60678.0,,0.75,-0.6375,False,False
1760720830.3191955,261445,2614962,0.0,1.0,-3.072,0.00075,0.003,26.75,60649.5,,-0.0375,1.0125,False,True
1760720830.3196542,261446,2614972,0.0,1.0,-3.072,0.003,-0.00225,26.75,60649.5,,0.225,-0.525,False,False
1760720830.329706,261447,2614982,0.0,1.0,-3.072,0.004875,0.000375,26.75,60649.5,,0.1875,0.2625,False,False
1760720830.3506875,261448,2614992,0.0,1.0,-3.072,0.0,0.0045,26.75,60649.5,,-0.4875,0.4125,False,False
1760720830.35119,261449,2615002,0.0,1.0,-3.072,0.006,0.001125,26.75,60649.5,,0.6,-0.3375,False,False
1760720830.361439,261450,2615012,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60649.5,,-0.4875,-0.15,False,False
1760720830.383967,261451,2615022,0.0,1.0,-3.072,0.0015,0.000375,26.75,60649.5,,0.0375,0.075,False,False
1760720830.3855789,261452,2615032,0.0,1.0,-3.072,-0.000375,0.004125,26.75,60649.5,,-0.1875,0.375,False,False
1760720830.3936596,261453,2615042,0.0,1.0,-3.072,0.001125,0.001125,26.75,60649.5,,0.15,-0.3,False,False
1760720830.408109,261454,2615052,0.0,1.0,-3.072,-0.00075,-0.000375,26.75,60507.0,,-0.1875,-0.15,False,False
1760720830.408591,261455,2615062,0.0,1.0,-3.072,0.001125,-0.012375,26.75,60507.0,,0.1875,-1.2,False,False
1760720830.4197724,261456,2615072,0.0,1.0,-3.072,0.00225,-0.000375,26.75,60507.0,,0.1125,1.2,False,True
1760720830.4417543,261457,2615082,0.0,1.0,-3.072,-0.003375,0.001125,26.75,60507.0,,-0.5625,0.15,False,False
1760720830.4443798,261458,2615092,0.0,1.0,-3.072,-0.000375,0.0045,26.75,60507.0,,0.3,0.3375,False,False
1760720830.452678,261459,2615102,0.0,1.0,-3.072,0.001125,0.001125,26.75,60507.0,,0.15,-0.3375,False,False
1760720830.470648,261460,2615112,0.0,1.0,-3.072,0.00225,-0.00075,26.75,60507.0,,0.1125,-0.1875,False,False
1760720830.4732318,261461,2615122,0.0,1.0,-3.072,0.001125,0.0,26.75,60507.0,,-0.1125,0.075,False,False
1760720830.4808433,261462,2615132,0.0,1.0,-3.072,0.001125,0.00225,26.75,60507.0,,0.0,0.225,False,False
1760720830.498289,261463,2615142,0.0,1.0,-3.072,-0.000375,-0.000375,26.75,60656.0,,-0.15,-0.2625,False,False
1760720830.498688,261464,2615152,0.0,1.0,-3.072,0.00525,0.0015,26.75,60656.0,,0.5625,0.1875,False,False
1760720830.5097518,261465,2615162,0.0,1.0,-3.072,0.00375,-0.000375,26.75,60656.0,,-0.15,-0.1875,False,False
1760720830.533846,261466,2615172,0.0,1.0,-3.072,0.001875,0.00075,26.75,60656.0,,-0.1875,0.1125,False,False
1760720830.5343585,261467,2615182,0.0,1.0,-3.072,0.006,-0.00075,26.75,60656.0,,0.4125,-0.15,False,False
1760720830.5488038,261468,2615192,0.0,1.0,-3.072,-0.000375,0.00225,26.75,60656.0,,-0.6375,0.3,False,False
1760720830.559721,261469,2615202,0.0,1.0,-3.072,0.0015,0.001125,26.75,60656.0,,0.1875,-0.1125,False,False
1760720830.566015,261470,2615212,0.0,1.0,-3.072,0.005625,0.00075,26.75,60656.0,,0.4125,-0.0375,False,False
1760720830.5704534,261471,2615222,0.0,1.0,-3.072,-0.000375,-0.001125,26.75,60656.0,,-0.6,-0.1875,False,False
1760720830.5880814,261472,2615232,0.0,1.0,-3.072,0.00225,0.001125,26.71,60289.0,,0.2625,0.225,False,False
1760720830.588302,261473,2615242,0.0,1.0,-3.072,-0.000375,0.000375,26.71,60289.0,,-0.2625,-0.075,False,False
1760720830.6071117,261474,2615252,0.0,1.0,-3.072,-0.000375,0.004125,26.71,60289.0,,0.0,0.375,False,False
1760720830.6193557,261475,2615262,0.0,1.0,-3.072,0.0015,-0.000375,26.71,60289.0,,0.1875,-0.45,False,False
1760720830.6298862,261476,2615272,0.0,1.0,-3.072,0.00225,-0.000375,26.71,60289.0,,0.075,0.0,False,False
1760720830.6355767,261477,2615282,0.0,1.0,-3.072,-0.001875,0.0,26.71,60289.0,,-0.4125,0.0375,False,False
1760720830.6495569,261478,2615292,0.0,1.0,-3.072,0.001125,-0.000375,26.71,60289.0,,0.3,-0.0375,False,False
1760720830.6505296,261479,2615302,0.0,1.0,-3.072,0.00375,-0.00225,26.71,60289.0,,0.2625,-0.1875,False,False
1760720830.660435,261480,2615312,0.0,1.0,-3.072,0.004125,-0.003375,26.75,60617.0,,0.0375,-0.1125,False,False
1760720830.6780386,261481,2615322,0.0,1.0,-3.072,0.00525,0.00225,26.75,60617.0,,0.1125,0.5625,False,False
1760720830.678266,261482,2615332,0.0,1.0,-3.072,0.001125,0.0,26.75,60617.0,,-0.4125,-0.225,False,False
1760720830.695058,261483,2615342,0.0,1.0,-3.072,0.001125,0.0,26.75,60617.0,,0.0,0.0,False,False
1760720830.7149076,261484,2615352,0.0,1.0,-3.072,0.0045,-0.000375,26.75,60617.0,,0.3375,-0.0375,False,False
1760720830.7185204,261485,2615362,0.0,1.0,-3.072,0.00225,-0.003375,26.75,60617.0,,-0.225,-0.3,False,False
1760720830.7218912,261486,2615372,0.0,1.0,-3.072,0.000375,-0.000375,26.75,60617.0,,-0.1875,0.3,False,False
1760720830.738243,261487,2615382,0.0,1.0,-3.072,0.00075,-0.003375,26.75,60617.0,,0.0375,-0.3,False,False
1760720830.738903,261488,2615392,0.0,1.0,-3.072,0.0015,0.00075,26.75,60750.5,,0.075,0.4125,False,False
1760720830.7498505,261489,2615402,0.0,1.0,-3.072,0.00225,0.002625,26.75,60750.5,,0.075,0.1875,False,False
1760720830.7727563,261490,2615412,0.0,1.0,-3.072,0.003375,-0.000375,26.75,60750.5,,0.1125,-0.3,False,False
1760720830.7753017,261491,2615422,0.0,1.0,-3.072,0.001125,0.0,26.75,60750.5,,-0.225,0.0375,False,False
1760720830.7818067,261492,2615432,0.0,1.0,-3.072,-0.00225,0.000375,26.75,60750.5,,-0.3375,0.0375,False,False
1760720830.8005972,261493,2615442,0.0,1.0,-3.072,0.0015,-0.00075,26.75,60750.5,,0.375,-0.1125,False,False
1760720830.8024435,261494,2615452,0.0,1.0,-3.072,0.0045,0.0015,26.75,60750.5,,0.3,0.225,False,False
1760720830.809754,261495,2615462,0.0,1.0,-3.072,0.0015,0.003,26.75,60750.5,,-0.3,0.15,False,False
1760720830.8282182,261496,2615472,0.0,1.0,-3.072,0.00225,0.002625,26.75,60820.0,,0.075,-0.0375,False,False
1760720830.8285906,261497,2615482,0.0,1.0,-3.072,0.005625,0.0,26.75,60820.0,,0.3375,-0.2625,False,False
1760720830.8497298,261498,2615492,0.0,1.0,-3.072,-0.003375,-0.000375,26.75,60820.0,,-0.9,-0.0375,False,False
1760720830.8625865,261499,2615502,0.0,1.0,-3.072,-0.001125,-0.000375,26.75,60820.0,,0.225,0.0,False,False
1760720830.87615,261500,2615512,0.0,1.0,-3.072,0.003375,0.002625,26.75,60820.0,,0.45,0.3,False,False
1760720830.8802235,261501,2615522,0.0,1.0,-3.072,0.006375,0.0,26.75,60820.0,,0.3,-0.2625,False,False
1760720830.893176,261502,2615532,0.0,1.0,-3.072,-0.00075,-0.00075,26.75,60820.0,,-0.7125,-0.075,False,False
1760720830.8943849,261503,2615542,0.0,1.0,-3.072,0.0015,0.00075,26.75,60820.0,,0.225,0.15,False,False
1760720830.899876,261504,2615552,0.0,1.0,-3.072,-0.00075,-0.00075,26.75,60820.0,,-0.225,-0.15,False,False
1760720830.9180324,261505,2615562,0.0,1.0,-3.072,0.001125,0.0015,26.75,60754.0,,0.1875,0.225,False,False
1760720830.9182477,261506,2615572,0.0,1.0,-3.072,0.00375,-0.001125,26.75,60754.0,,0.2625,-0.2625,False,False
1760720830.9341393,261507,2615582,0.0,1.0,-3.072,0.0015,-0.000375,26.75,60754.0,,-0.225,0.075,False,False
1760720830.9573584,261508,2615592,0.0,1.0,-3.072,0.000375,0.0,26.75,60754.0,,-0.1125,0.0375,False,False
1760720830.9587057,261509,2615602,0.0,1.0,-3.072,0.001125,0.0,26.75,60754.0,,0.075,0.0,False,False
1760720830.963073,261510,2615612,0.0,1.0,-3.072,0.001125,0.005625,26.75,60754.0,,0.0,0.5625,False,False
1760720830.978297,261511,2615622,0.0,1.0,-3.072,-0.001875,0.00075,26.75,60754.0,,-0.3,-0.4875,False,False
1760720830.9792683,261512,2615632,0.0,1.0,-3.072,0.005625,-0.000375,26.75,60754.0,,0.75,-0.1125,False,False
1760720830.989727,261513,2615642,0.0,1.0,-3.072,0.00075,0.0,26.75,60504.0,,-0.4875,0.0375,False,False
1760720831.0168898,261514,2615652,0.0,1.0,-3.072,0.00225,-0.001125,26.75,60504.0,,0.15,-0.1125,False,False
1760720831.0205753,261515,2615662,0.0,1.0,-3.072,-0.000375,0.000375,26.75,60504.0,,-0.2625,0.15,False,False
1760720831.0237286,261516,2615672,0.0,1.0,-3.072,0.0,-0.000375,26.75,60504.0,,0.0375,-0.075,False,False
1760720831.0436907,261517,2615682,0.0,1.0,-3.072,-0.000375,0.003,26.75,60504.0,,-0.0375,0.3375,False,False
1760720831.0470247,261518,2615692,0.0,1.0,-3.072,0.0015,0.001125,26.75,60504.0,,0.1875,-0.1875,False,False
1760720831.052118,261519,2615702,0.0,1.0,-3.072,0.00225,0.0,26.75,60504.0,,0.075,-0.1125,False,False
1760720831.0681975,261520,2615712,0.0,1.0,-3.072,0.001125,0.001125,26.75,60952.5,,-0.1125,0.1125,False,False
1760720831.0689187,261521,2615722,0.0,1.0,-3.072,0.00075,-0.000375,26.75,60952.5,,-0.0375,-0.15,False,False
1760720831.0797665,261522,2615732,0.0,1.0,-3.072,0.001875,0.0,26.75,60952.5,,0.1125,0.0375,False,False
1760720831.101557,261523,2615742,0.0,1.0,-3.072,0.006375,0.0045,26.75,60952.5,,0.45,0.45,False,False
1760720831.103218,261524,2615752,0.0,1.0,-3.072,0.006,-0.000375,26.75,60952.5,,-0.0375,-0.4875,False,False
1760720831.1173048,261525,2615762,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60952.5,,-0.4875,0.0,False,False
1760720831.1321468,261526,2615772,0.0,1.0,-3.072,0.005625,-0.000375,26.75,60952.5,,0.45,0.0,False,False
1760720831.135781,261527,2615782,0.0,1.0,-3.072,0.0045,0.00225,26.75,60952.5,,-0.1125,0.2625,False,False
1760720831.1398633,261528,2615792,0.0,1.0,-3.072,0.004125,-0.000375,26.75,60952.5,,-0.0375,-0.2625,False,False
1760720831.1581695,261529,2615802,0.0,1.0,-3.072,0.001125,0.001125,26.75,60617.5,,-0.3,0.15,False,False
1760720831.1584468,261530,2615812,0.0,1.0,-3.072,-0.000375,0.00375,26.75,60617.5,,-0.15,0.2625,False,False
1760720831.1781883,261531,2615822,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60617.5,,0.15,-0.4125,False,False
1760720831.1920393,261532,2615832,0.0,1.0,-3.072,0.00525,-0.000375,26.75,60617.5,,0.4125,0.0,False,False
1760720831.193082,261533,2615842,0.0,1.0,-3.072,-0.001875,0.0,26.75,60617.5,,-0.7125,0.0375,False,False
1760720831.2066526,261534,2615852,0.0,1.0,-3.072,0.004875,-0.000375,26.75,60617.5,,0.675,-0.0375,False,False
1760720831.2223003,261535,2615862,0.0,1.0,-3.072,-0.006375,0.0,26.75,60617.5,,-1.125,0.0375,False,False
1760720831.2234187,261536,2615872,0.0,1.0,-3.072,0.001125,-0.012375,26.75,60617.5,,0.75,-1.2375,False,False
1760720831.2301269,261537,2615882,0.0,1.0,-3.072,0.00225,0.001875,26.75,60617.5,,0.1125,1.425,False,True
1760720831.256399,261538,2615892,0.0,1.0,-3.072,0.000375,0.0,26.75,60189.5,,-0.1875,-0.1875,False,False
1760720831.259459,261539,2615902,0.0,1.0,-3.072,-0.000375,-0.006375,26.75,60189.5,,-0.075,-0.6375,False,False
1760720831.2634962,261540,2615912,0.0,1.0,-3.072,0.0,0.00225,26.75,60189.5,,0.0375,0.8625,False,False
1760720831.2833712,261541,2615922,0.0,1.0,-3.072,0.0045,0.006,26.75,60189.5,,0.45,0.375,False,False
1760720831.2873664,261542,2615932,0.0,1.0,-3.072,-0.000375,-0.000375,26.75,60189.5,,-0.4875,-0.6375,False,False
1760720831.2922013,261543,2615942,0.0,1.0,-3.072,0.001125,0.000375,26.75,60189.5,,0.15,0.075,False,False
1760720831.3085034,261544,2615952,0.0,1.0,-3.072,0.006,0.0,26.75,60189.5,,0.4875,-0.0375,False,False
1760720831.3100777,261545,2615962,0.0,1.0,-3.072,0.002625,0.0,26.71,60911.0,,-0.3375,0.0,False,False
1760720831.3197987,261546,2615972,0.0,1.0,-3.072,0.003375,0.0,26.71,60911.0,,0.075,0.0,False,False
1760720831.3415325,261547,2615982,0.0,1.0,-3.072,0.0,0.003,26.71,60911.0,,-0.3375,0.3,False,False
1760720831.3439064,261548,2615992,0.0,1.0,-3.072,0.0045,-0.001125,26.71,60911.0,,0.45,-0.4125,False,False
1760720831.351343,261549,2616002,0.0,1.0,-3.072,0.001125,0.000375,26.71,60911.0,,-0.3375,0.15,False,False
1760720831.3723075,261550,2616012,0.0,1.0,-3.072,0.003375,0.006,26.71,60911.0,,0.225,0.5625,False,False
1760720831.3768363,261551,2616022,0.0,1.0,-3.072,0.00525,-0.00075,26.71,60911.0,,0.1875,-0.675,False,False
1760720831.3855186,261552,2616032,0.0,1.0,-3.072,0.006,0.001875,26.71,60911.0,,0.075,0.2625,False,False
1760720831.39956,261553,2616042,0.0,1.0,-3.072,0.002625,0.000375,26.71,60285.0,,-0.3375,-0.15,False,False
1760720831.4000564,261554,2616052,0.0,1.0,-3.072,0.00075,0.0,26.71,60285.0,,-0.1875,-0.0375,False,False
1760720831.4096909,261555,2616062,0.0,1.0,-3.072,0.0075,-0.000375,26.71,60285.0,,0.675,-0.0375,False,False
1760720831.430381,261556,2616072,0.0,1.0,-3.072,0.0045,-0.00225,26.71,60285.0,,-0.3,-0.1875,False,False
1760720831.4354386,261557,2616082,0.0,1.0,-3.072,0.00525,-0.000375,26.71,60285.0,,0.075,0.1875,False,False
1760720831.4402869,261558,2616092,0.0,1.0,-3.072,0.000375,-0.00075,26.71,60285.0,,-0.4875,-0.0375,False,False
1760720831.4616146,261559,2616102,0.0,1.0,-3.072,-0.000375,-0.001875,26.71,60285.0,,-0.075,-0.1125,False,False
1760720831.4633546,261560,2616112,0.0,1.0,-3.072,0.003375,0.005625,26.71,60285.0,,0.375,0.75,False,False
1760720831.4705138,261561,2616122,0.0,1.0,-3.072,0.004125,0.000375,26.71,60285.0,,0.075,-0.525,False,False
1760720831.488203,261562,2616132,0.0,1.0,-3.072,-0.000375,0.00525,26.71,60039.5,,-0.45,0.4875,False,False
1760720831.488395,261563,2616142,0.0,1.0,-3.072,0.000375,-0.000375,26.71,60039.5,,0.075,-0.5625,False,False
1760720831.4998617,261564,2616152,0.0,1.0,-3.072,0.003,0.0045,26.71,60039.5,,0.2625,0.4875,False,False
1760720831.520321,261565,2616162,0.0,1.0,-3.072,0.00225,0.0015,26.71,60039.5,,-0.075,-0.3,False,False
1760720831.5241792,261566,2616172,0.0,1.0,-3.072,-0.00075,0.0045,26.71,60039.5,,-0.3,0.3,False,False
1760720831.5358653,261567,2616182,0.0,1.0,-3.072,0.00375,0.003375,26.71,60039.5,,0.45,-0.1125,False,False
1760720831.5498962,261568,2616192,0.0,1.0,-3.072,0.001125,0.003,26.71,60039.5,,-0.2625,-0.0375,False,False
1760720831.553117,261569,2616202,0.0,1.0,-3.072,0.00225,0.003,26.71,60039.5,,0.1125,0.0,False,False
1760720831.560732,261570,2616212,0.0,1.0,-3.072,0.0045,-0.000375,26.71,60039.5,,0.225,-0.3375,False,False
1760720831.5781064,261571,2616222,0.0,1.0,-3.072,0.00525,-0.000375,26.71,60613.0,,0.075,0.0,False,False
1760720831.5783062,261572,2616232,0.0,1.0,-3.072,0.003,0.0,26.71,60613.0,,-0.225,0.0375,False,False
1760720831.594164,261573,2616242,0.0,1.0,-3.072,-0.00075,0.00075,26.71,60613.0,,-0.375,0.075,False,False
1760720831.614797,261574,2616252,0.0,1.0,-3.072,0.003375,-0.000375,26.71,60613.0,,0.4125,-0.1125,False,False
1760720831.618256,261575,2616262,0.0,1.0,-3.072,0.003,0.0,26.71,60613.0,,-0.0375,0.0375,False,False
1760720831.6221406,261576,2616272,0.0,1.0,-3.072,0.001125,0.0,26.71,60613.0,,-0.1875,0.0,False,False
1760720831.63874,261577,2616282,0.0,1.0,-3.072,0.0045,-0.00225,26.75,60379.5,,0.3375,-0.225,False,False
1760720831.639841,261578,2616292,0.0,1.0,-3.072,-0.000375,0.000375,26.75,60379.5,,-0.4875,0.2625,False,False
1760720831.6498003,261579,2616302,0.0,1.0,-3.072,-0.006375,0.003,26.75,60379.5,,-0.6,0.2625,False,False
1760720831.671844,261580,2616312,0.0,1.0,-3.072,0.000375,0.00075,26.75,60379.5,,0.675,-0.225,False,False
1760720831.676593,261581,2616322,0.0,1.0,-3.072,-0.003375,-0.00225,26.75,60379.5,,-0.375,-0.3,False,False
1760720831.6811645,261582,2616332,0.0,1.0,-3.072,-0.000375,0.003,26.75,60379.5,,0.3,0.525,False,False
1760720831.7010772,261583,2616342,0.0,1.0,-3.072,0.002625,0.006375,26.75,60379.5,,0.3,0.3375,False,False
1760720831.7030616,261584,2616352,0.0,1.0,-3.072,0.0015,0.0,26.75,60379.5,,-0.1125,-0.6375,False,False
1760720831.7114336,261585,2616362,0.0,1.0,-3.072,0.00075,0.0,26.75,60379.5,,-0.075,0.0,False,False
1760720831.7283788,261586,2616372,0.0,1.0,-3.072,0.00525,0.00225,26.75,60861.0,,0.45,0.225,False,False
1760720831.728669,261587,2616382,0.0,1.0,-3.072,0.002625,-0.001125,26.75,60861.0,,-0.2625,-0.3375,False,False
1760720831.7492654,261588,2616392,0.0,1.0,-3.072,0.00075,0.0045,26.75,60861.0,,-0.1875,0.5625,False,False
1760720831.7597642,261589,2616402,0.0,1.0,-3.072,0.000375,0.00525,26.75,60861.0,,-0.0375,0.075,False,False
1760720831.7637398,261590,2616412,0.0,1.0,-3.072,0.00225,0.003,26.75,60861.0,,0.1875,-0.225,False,False
1760720831.7777855,261591,2616422,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60861.0,,-0.1125,-0.3375,False,False
1760720831.7923014,261592,2616432,0.0,1.0,-3.072,0.0045,-0.001125,26.75,60861.0,,0.3375,-0.075,False,False
1760720831.7960868,261593,2616442,0.0,1.0,-3.072,0.00525,0.003,26.75,60861.0,,0.075,0.4125,False,False
1760720831.7997706,261594,2616452,0.0,1.0,-3.072,0.000375,0.012,26.75,60861.0,,-0.4875,0.9,False,False
1760720831.8181667,261595,2616462,0.0,1.0,-3.072,0.0,-0.00225,26.75,60008.0,,-0.0375,-1.425,False,False
1760720831.818414,261596,2616472,0.0,1.0,-3.072,0.003,0.0,26.75,60008.0,,0.3,0.225,False,False
1760720831.8368611,261597,2616482,0.0,1.0,-3.072,0.001125,0.00375,26.75,60008.0,,-0.1875,0.375,False,False
1760720831.8601646,261598,2616492,0.0,1.0,-3.072,0.004875,-0.000375,26.75,60008.0,,0.375,-0.4125,False,False
1760720831.8644788,261599,2616502,0.0,1.0,-3.072,-0.00075,0.002625,26.75,60008.0,,-0.5625,0.3,False,False
1760720831.868186,261600,2616512,0.0,1.0,-3.072,0.00225,-0.00075,26.75,60008.0,,0.3,-0.3375,False,False
1760720831.879422,261601,2616522,0.0,1.0,-3.072,0.001125,0.002625,26.75,60008.0,,-0.1125,0.3375,False,False
1760720831.880191,261602,2616532,0.0,1.0,-3.072,0.00225,0.000375,26.75,60008.0,,0.1125,-0.225,False,False
1760720831.890517,261603,2616542,0.0,1.0,-3.072,0.00225,0.0,26.75,60652.5,,0.0,-0.0375,False,False
1760720831.9183862,261604,2616552,0.0,1.0,-3.072,0.0045,0.002625,26.75,60652.5,,0.225,0.2625,False,False
1760720831.9236746,261605,2616562,0.0,1.0,-3.072,-0.000375,0.0,26.75,60652.5,,-0.4875,-0.2625,False,False
1760720831.926912,261606,2616572,0.0,1.0,-3.072,0.001125,0.000375,26.75,60652.5,,0.15,0.0375,False,False
1760720831.9456103,261607,2616582,0.0,1.0,-3.072,0.0045,-0.001875,26.75,60652.5,,0.3375,-0.225,False,False
1760720831.9496095,261608,2616592,0.0,1.0,-3.072,0.0015,-0.000375,26.75,60652.5,,-0.3,0.15,False,False
1760720831.9537482,261609,2616602,0.0,1.0,-3.072,0.0015,-0.001875,26.75,60652.5,,0.0,-0.15,False,False
1760720831.9689305,261610,2616612,0.0,1.0,-3.072,0.0,0.001125,26.75,60652.5,,-0.15,0.3,False,False
1760720831.9698396,261611,2616622,0.0,1.0,-3.072,0.0015,0.003375,26.75,60652.5,,0.15,0.225,False,False
1760720831.979951,261612,2616632,0.0,1.0,-3.072,0.0,0.0,26.75,60686.0,,-0.15,-0.3375,False,False
1760720832.0063655,261613,2616642,0.0,1.0,-3.072,-0.000375,0.00225,26.75,60686.0,,-0.0375,0.225,False,False
1760720832.0107477,261614,2616652,0.0,1.0,-3.072,-0.000375,0.000375,26.75,60686.0,,0.0,-0.1875,False,False
1760720832.0148227,261615,2616662,0.0,1.0,-3.072,0.003,-0.000375,26.75,60686.0,,0.3375,-0.075,False,False
1760720832.0304823,261616,2616672,0.0,1.0,-3.072,0.00225,-0.000375,26.75,60686.0,,-0.075,0.0,False,False
1760720832.0327573,261617,2616682,0.0,1.0,-3.072,-0.000375,0.000375,26.75,60686.0,,-0.2625,0.075,False,False
1760720832.0417376,261618,2616692,0.0,1.0,-3.072,0.006375,0.003,26.75,60686.0,,0.675,0.2625,False,False
1760720832.0581863,261619,2616702,0.0,1.0,-3.072,0.00075,-0.000375,26.75,60614.5,,-0.5625,-0.3375,False,False
1760720832.0585213,261620,2616712,0.0,1.0,-3.072,0.00225,0.0,26.75,60614.5,,0.15,0.0375,False,False
1760720832.0697615,261621,2616722,0.0,1.0,-3.072,0.0015,0.0,26.75,60614.5,,-0.075,0.0,False,False
1760720832.0897064,261622,2616732,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60614.5,,-0.0375,-0.0375,False,False
1760720832.094522,261623,2616742,0.0,1.0,-3.072,-0.00075,-0.000375,26.75,60614.5,,-0.1875,0.0,False,False
1760720832.1015189,261624,2616752,0.0,1.0,-3.072,0.00225,-0.000375,26.75,60614.5,,0.3,0.0,False,False
1760720832.1222165,261625,2616762,0.0,1.0,-3.072,-0.000375,0.001125,26.75,60614.5,,-0.2625,0.15,False,False
1760720832.124824,261626,2616772,0.0,1.0,-3.072,0.00225,0.001125,26.75,60614.5,,0.2625,0.0,False,False
1760720832.1337812,261627,2616782,0.0,1.0,-3.072,-0.00075,0.00225,26.75,60614.5,,-0.3,0.1125,False,False
1760720832.1484475,261628,2616792,0.0,1.0,-3.072,0.000375,-0.000375,26.71,60807.0,,0.1125,-0.2625,False,False
1760720832.1488636,261629,2616802,0.0,1.0,-3.072,0.003375,-0.001125,26.71,60807.0,,0.3,-0.075,False,False
1760720832.1598434,261630,2616812,0.0,1.0,-3.072,0.00375,0.0,26.71,60807.0,,0.0375,0.1125,False,False
1760720832.1806097,261631,2616822,0.0,1.0,-3.072,0.005625,0.004125,26.71,60807.0,,0.1875,0.4125,False,False
1760720832.184311,261632,2616832,0.0,1.0,-3.072,-0.001875,0.0,26.71,60807.0,,-0.75,-0.4125,False,False
1760720832.1934285,261633,2616842,0.0,1.0,-3.072,0.003,0.00075,26.71,60807.0,,0.4875,0.075,False,False
1760720832.209597,261634,2616852,0.0,1.0,-3.072,0.000375,-0.00225,26.71,60807.0,,-0.2625,-0.3,False,False
1760720832.2142308,261635,2616862,0.0,1.0,-3.072,0.00075,0.004125,26.71,60807.0,,0.0375,0.6375,False,False
1760720832.2215323,261636,2616872,0.0,1.0,-3.072,0.001125,-0.000375,26.71,60807.0,,0.0375,-0.45,False,False
1760720832.2381885,261637,2616882,0.0,1.0,-3.072,0.0045,-0.004125,26.75,60810.0,,0.3375,-0.375,False,False
1760720832.2383995,261638,2616892,0.0,1.0,-3.072,0.001875,0.00525,26.75,60810.0,,-0.2625,0.9375,False,False
1760720832.2625768,261639,2616902,0.0,1.0,-3.072,0.005625,0.0,26.75,60810.0,,0.375,-0.525,False,False
1760720832.2698677,261640,2616912,0.0,1.0,-3.072,-0.006375,-0.000375,26.75,60810.0,,-1.2,-0.0375,False,False
1760720832.2736025,261641,2616922,0.0,1.0,-3.072,0.0,0.0,26.75,60810.0,,0.6375,0.0375,False,False
1760720832.285316,261642,2616932,0.0,1.0,-3.072,0.000375,-0.00375,26.75,60810.0,,0.0375,-0.375,False,False
1760720832.302028,261643,2616942,0.0,1.0,-3.072,0.0,-0.000375,26.75,60810.0,,-0.0375,0.3375,False,False
1760720832.3032622,261644,2616952,0.0,1.0,-3.072,-0.000375,0.004125,26.75,60810.0,,-0.0375,0.45,False,False
1760720832.3099213,261645,2616962,0.0,1.0,-3.072,0.006,0.0045,26.75,60810.0,,0.6375,0.0375,False,False
